task_id,category,experiment,events,output_mib,events_per_second,elapsed_seconds,validation_seconds,peak_rss_mib,klm_nodes,unique_event_uids
1600,ssbar,e1004,5000,44.58488178253174,37.01774025800941,135.07037342502736,13.066678819945082,543.19140625,12601,5000
1601,taupair,e1004,5000,24.956673622131348,54.917734190620216,91.04527114401571,7.394132480956614,456.796875,7274,5000
1602,uubar,e1004,5000,42.52176380157471,43.571262423965855,114.75453594499959,8.51583596599994,533.8046875,11138,5000
1603,ccbar,e1004,5000,57.58929920196533,34.861940668497816,143.42288191999978,10.674120841998956,615.9375,12034,5000
1604,charged,e1004,5000,76.60823154449463,21.531964757647245,232.2129009719938,20.499331397004426,684.32421875,10560,5000
1605,ddbar,e1004,5000,42.519126892089844,34.74572302379286,143.90260339599627,11.476271416991949,537.7109375,11118,5000
1606,mixed,e1004,5000,77.02600574493408,42.282732352114074,118.2515821910929,8.679049671860412,616.3515625,10462,5000
1607,ssbar,e1004,5000,44.78946304321289,29.722516484651585,168.22263359099998,12.336265024001477,540.171875,12594,5000
1608,taupair,e1004,5000,24.917969703674316,61.93543093696962,80.72923566299869,5.813671965999674,473.33984375,7225,5000
1609,uubar,e1004,5000,42.7265567779541,29.473456329481195,169.6441687769984,11.910477583995089,523.265625,11283,5000
1610,ccbar,e1004,5000,57.58115196228027,31.315459334277318,159.6655487830285,16.28793693217449,680.5703125,12122,5000
1611,charged,e1004,5000,76.63362121582031,24.05403323315755,207.8653484650422,20.259147787932307,682.53125,10640,5000
1612,ddbar,e1004,5000,42.328856468200684,40.61731763663152,123.10020185800386,9.922419902999536,532.203125,11200,5000
1613,mixed,e1004,5000,76.94158172607422,24.57342815139303,203.4718139119941,15.438611340010539,631.796875,10575,5000
1614,ssbar,e1004,5000,44.42341327667236,38.40656082518295,130.1860904119676,9.715424714027904,533.1171875,12419,5000
1615,taupair,e1004,5000,24.918723106384277,43.26169479252432,115.57568477099994,7.807141864032019,467.703125,7310,5000
1616,uubar,e1004,5000,42.38935565948486,29.16056030898794,171.4644693730006,11.891261861999737,548.5703125,11004,5000
1617,ccbar,e1004,5000,57.48082256317139,35.1897024106106,142.08702141488902,10.629489876097068,663.1953125,11939,5000
1618,charged,e1004,5000,76.38332653045654,45.06816898126084,110.94304723315872,8.62710444489494,685.18359375,10579,5000
1619,ddbar,e1004,5000,42.65188121795654,28.586237413007638,174.90934283379465,12.08878774382174,545.27734375,11195,5000
1620,mixed,e1004,5000,77.05212593078613,17.47066357863552,286.19405196001753,19.315249448642135,798.890625,10616,5000
1621,ssbar,e1004,5000,44.94202995300293,47.042746165994565,106.28631207789294,8.151584319071844,459.58984375,12584,5000
1622,taupair,e1004,5000,24.956791877746582,57.96269947850189,86.26237295684405,6.590235619107261,473.51171875,7217,5000
1623,uubar,e1004,5000,42.224026679992676,73.14386783000302,68.35843042400666,5.154089404008118,548.32421875,10948,5000
1624,ccbar,e1004,5000,57.64967441558838,32.4808174624779,153.9370123851113,13.89858054695651,565.21484375,11795,5000
1625,charged,e1004,5000,76.85183620452881,24.912975925476797,200.69862448214553,19.64436201006174,630.78515625,10630,5000
1626,ddbar,e1004,5000,42.58397388458252,71.5994709691783,69.83291820902377,5.2169457618147135,539.86328125,11126,5000
1627,mixed,e1004,5000,77.18930912017822,42.586221615787224,117.40886630211025,9.212988315848634,645.70703125,10523,5000
1628,ssbar,e1004,5000,44.48217296600342,42.4805984067028,117.70079018498654,8.612040042993613,527.64453125,12414,5000
1629,taupair,e1004,5000,25.14095687866211,51.674050622114315,96.76036501501221,6.34320713498164,472.2109375,7332,5000
1630,uubar,e1004,5000,42.42811679840088,41.74834231329914,119.76523432901013,8.817574854998384,537.8828125,10936,5000
1631,ccbar,e1004,5000,57.55711078643799,16.304359301878428,306.6664508199319,21.577401894144714,595.984375,11961,5000
1632,charged,e1004,5000,76.43450832366943,27.79526056648413,179.88678278587759,16.50927925785072,804.6484375,10556,5000
1633,ddbar,e1004,5000,42.18934726715088,46.32868646253625,107.9244930469431,8.361896680900827,567.875,11090,5000
1634,mixed,e1004,5000,76.7104082107544,24.641560298024682,202.90922894200048,14.707540584999151,664.75390625,10640,5000
1635,ssbar,e1004,5000,44.399874687194824,40.00959924964793,124.97000954199757,8.968936584002222,562.0703125,12591,5000
1636,taupair,e1004,5000,24.81724739074707,60.17580200972692,83.08987720997538,5.7915227970224805,490.03125,7204,5000
1637,uubar,e1004,5000,42.6016263961792,40.58691410990798,123.19241582299583,9.02777598798275,563.9765625,10773,5000
1638,ccbar,e1004,5000,57.3817720413208,32.146007405098224,155.54031133605167,11.944941550958902,634.3671875,12049,5000
1639,charged,e1004,5000,76.53281021118164,17.98657171693489,277.9851590779999,18.050387455999953,659.1171875,10575,5000
1640,ddbar,e1004,5000,42.22047138214111,22.94719511589361,217.89155383687466,14.852369402069598,547.2265625,11205,5000
1641,mixed,e1004,5000,76.96768951416016,17.687115453302898,282.6916584109422,18.14273777406197,732.828125,10590,5000
1642,ssbar,e1004,5000,44.172908782958984,27.55335474437485,181.46610626500114,12.430633005000345,533.98046875,12566,5000
1643,taupair,e1004,5000,24.90629005432129,40.30791222499236,124.04512474103831,8.217344602977391,471.9921875,7282,5000
1644,uubar,e1004,5000,42.28188419342041,19.457795548459135,256.96641675299907,16.99344000700512,523.5,10883,5000
1645,ccbar,e1004,5000,57.50621509552002,33.669378684080634,148.50288883899339,14.198824522085488,724.3515625,11696,5000
1646,charged,e1004,5000,76.99837303161621,21.18708612611596,235.99281044300005,18.94316244601214,779.17578125,10674,5000
1647,ddbar,e1004,5000,42.43397235870361,72.26887463838145,69.1860780317802,5.461187907960266,559.12890625,11146,5000
1648,mixed,e1004,5000,76.84058380126953,17.384909062131623,287.60576095800025,19.33114957199905,664.48046875,10651,5000
1649,ssbar,e1004,5000,44.46818828582764,26.547813056961445,188.33943079499295,13.626907549973112,564.8515625,12584,5000
1650,taupair,e1004,5000,24.972668647766113,57.372617855032246,87.14958785101771,7.478347745956853,475.9296875,7290,5000
1651,uubar,e1004,5000,42.55472278594971,72.32606087463371,69.13137449399801,5.229668348009,538.12109375,11086,5000
1652,ccbar,e1004,5000,57.347371101379395,33.84740773150055,147.7218001349829,13.747683813096955,667.8671875,12065,5000
1653,charged,e1004,5000,76.83366394042969,44.18272221529076,113.16640870692208,8.709725805791095,660.0234375,10715,5000
1654,ddbar,e1004,5000,42.30856418609619,72.41856251395016,69.04307164391503,5.810035588918254,510.7421875,11023,5000
1655,mixed,e1004,5000,76.90009689331055,27.807785515093922,179.80575969582424,16.538327849004418,640.0546875,10595,5000
1656,ssbar,e1004,5000,44.386595726013184,39.222820788412214,127.47680813097395,9.590158084058203,548.0,12613,5000
1657,taupair,e1004,5000,24.89215660095215,103.96320061139053,48.09394065011293,3.6669877299573272,472.80859375,7275,5000
1658,uubar,e1004,5000,42.530921936035156,35.66547692089801,140.19159230898367,11.363362107018474,515.3671875,10997,5000
1659,ccbar,e1004,5000,57.526533126831055,34.1303089484465,146.49735540198162,13.940004993928596,757.30859375,11997,5000
1660,charged,e1004,5000,76.36522960662842,45.38665748611353,110.16453462187201,8.570720999967307,666.41015625,10462,5000
1661,ddbar,e1004,5000,42.333821296691895,40.27254138209989,124.1540719409968,8.875232564998441,561.30078125,11197,5000
1662,mixed,e1004,5000,76.70386409759521,23.94158457239401,208.84164892599802,15.291663490002975,601.16015625,10645,5000
1663,ssbar,e1004,5000,44.8093900680542,42.396599013699124,117.93398801598232,9.5646047310438,582.35546875,12617,5000
1664,taupair,e1004,5000,24.970434188842773,42.48811186984903,117.67997635000029,7.796949409999797,476.09765625,7324,5000
1665,uubar,e1004,5000,42.43870258331299,29.42569024415739,169.91954848001478,11.679992605000734,573.81640625,10982,5000
1666,ccbar,e1004,5000,57.344929695129395,22.38408959645759,223.37294436094817,15.902119718957692,594.2265625,11917,5000
1667,charged,e1004,5000,76.44682216644287,25.443270761728545,196.51561494683847,16.16188188898377,629.41015625,10595,5000
1668,ddbar,e1004,5000,42.32421016693115,39.313547350235694,127.18262118287385,9.647916011046618,540.2734375,11043,5000
1669,mixed,e1004,5000,77.14270877838135,28.999623441173433,172.41603188891895,13.606806732015684,579.41796875,10447,5000
1670,ssbar,e1004,5000,44.575825691223145,66.19049365677807,75.53954841199447,5.619461161986692,542.6015625,12559,5000
1671,taupair,e1004,5000,24.931836128234863,52.29527882008416,95.61092536100477,7.412827438005479,460.921875,7145,5000
1672,uubar,e1004,5000,42.715471267700195,73.36256658627202,68.15464933495969,5.2691530080046505,525.796875,11038,5000
1673,ccbar,e1004,5000,57.361135482788086,56.77879134261721,88.0610502930358,7.526704286923632,646.52734375,12001,5000
1674,charged,e1004,5000,76.26264381408691,43.66574626112771,114.50623035500757,8.774891745997593,662.25390625,10870,5000
1675,ddbar,e1004,5000,42.39064884185791,40.754760048957046,122.68505553691648,9.448343627853319,531.29296875,11227,5000
1676,mixed,e1004,5000,77.13636112213135,44.933397363587254,111.27580582303926,8.393245751038194,630.36328125,10517,5000
1677,ssbar,e1004,5000,44.4001522064209,34.48440492519501,144.993077620049,10.756091315997764,586.45703125,12311,5000
1678,taupair,e1004,5000,24.920933723449707,59.417120951259875,84.15082925511524,6.67447574599646,450.7734375,7272,5000
1679,uubar,e1004,5000,42.643324851989746,40.9780211933004,122.01662877800118,9.391768589994172,547.1796875,11156,5000
1680,ccbar,e1004,5000,57.42193794250488,31.486036723774866,158.80055161799828,12.089575965001131,663.34375,11959,5000
1681,charged,e1004,5000,76.41755962371826,17.56465605595406,284.662562367972,18.73292549699545,654.9453125,10651,5000
1682,ddbar,e1004,5000,42.59092712402344,28.462765583775486,175.66810172691476,11.859754245961085,569.11328125,11221,5000
1683,mixed,e1004,5000,77.17604637145996,17.62278866983498,283.7235407900298,19.25513418391347,820.10546875,10566,5000
1684,ssbar,e1004,5000,44.65550994873047,26.970869686106507,185.38519737002207,12.254236987966578,600.66015625,12570,5000
1685,taupair,e1004,5000,24.951030731201172,50.95185959543385,98.13184523000382,7.049055887851864,503.328125,7289,5000
1686,uubar,e1004,5000,42.67863368988037,28.632388743004643,174.62741390103474,11.842909957980737,527.17578125,11137,5000
1687,ccbar,e1004,5000,57.53072547912598,59.24677076523452,84.39278521714732,6.86919856001623,631.15234375,12075,5000
1688,charged,e1004,5000,76.6099910736084,16.800282096506983,297.6140502449998,19.63368232200446,678.5390625,10676,5000
1689,ddbar,e1004,5000,42.06419086456299,73.98739706555047,67.57907695509493,5.26269176392816,509.515625,11102,5000
1690,mixed,e1004,5000,76.97424221038818,28.6802334045083,174.3360986460466,13.089932556031272,716.828125,10706,5000
1691,ssbar,e1004,5000,44.73868370056152,69.582929265868,71.8567046939861,5.571249623084441,557.7734375,12536,5000
1692,taupair,e1004,5000,24.893940925598145,71.15308095419611,70.2710259759333,5.021385099971667,433.8828125,7290,5000
1693,uubar,e1004,5000,42.76266384124756,27.47066814192432,182.01231852709316,12.891296682879329,574.55859375,11185,5000
1694,ccbar,e1004,5000,57.25761890411377,30.91125303244809,161.75339106284082,12.393608479993418,721.22265625,12256,5000
1695,charged,e1004,5000,76.6877670288086,19.8047958932991,252.46410147007555,18.350820125080645,540.546875,10678,5000
1696,ddbar,e1004,5000,42.44468307495117,37.5818583221363,133.04291547113098,11.353967091068625,552.1953125,11070,5000
1697,mixed,e1004,5000,76.96251583099365,18.007901315720616,277.6558973940555,18.391326852026395,819.1953125,10701,5000
1698,ssbar,e1004,5000,44.42001247406006,37.800943426623625,132.27183098500245,10.161331524999696,544.8046875,12762,5000
1699,taupair,e1004,5000,24.910648345947266,109.3785304379639,45.71281018294394,3.352387744002044,483.3984375,7293,5000
1700,uubar,e1004,5000,42.377243995666504,36.1212156985289,138.42280508304248,9.768500345002394,546.984375,10992,5000
1701,ccbar,e1004,5000,57.510369300842285,22.987234536985245,217.51202790206298,15.406615764833987,609.7578125,12093,5000
1702,charged,e1004,5000,76.71907329559326,17.41072538205285,287.17930415202864,19.699495113978628,763.41015625,10427,5000
1703,ddbar,e1004,5000,42.33233165740967,29.158534179545665,171.476383868001,11.950566855000943,562.50390625,11334,5000
1704,mixed,e1004,5000,76.83821105957031,17.359949837941343,288.0192654170096,18.92458178999368,661.109375,10607,5000
1705,ssbar,e1004,5000,44.48421573638916,28.323232212342614,176.5335242289584,12.222951574949548,540.20703125,12676,5000
1706,taupair,e1004,5000,25.038363456726074,106.8748801667168,46.783678187057376,3.3452765869442374,494.83203125,7306,5000
1707,uubar,e1004,5000,42.135765075683594,74.15564898698334,67.42574663297273,5.16506536398083,523.24609375,11059,5000
1708,ccbar,e1004,5000,57.31520462036133,34.95064834133609,143.05886263307184,17.45473082899116,717.73828125,12040,5000
1709,charged,e1004,5000,76.80159950256348,39.64371470276682,126.12339780689217,10.590243804035708,733.4296875,10405,5000
1710,ddbar,e1004,5000,42.2315559387207,33.46588985899049,149.40585835510865,10.372806807048619,459.921875,10943,5000
1711,mixed,e1004,5000,76.97273063659668,17.80831631376104,280.7676993100322,19.172410073981155,745.53515625,10594,5000
1712,ssbar,e1004,5000,44.33252429962158,19.608641920730978,254.98961224406958,16.778876015916467,513.15625,12586,5000
1713,taupair,e1004,5000,24.95277976989746,52.70399133391161,94.8694752228912,7.5231485951226205,469.27734375,7351,5000
1714,uubar,e1004,5000,42.45890235900879,42.94669927771757,116.42338256700896,9.898634837940335,536.63671875,11014,5000
1715,ccbar,e1004,5000,57.53052806854248,58.94454686454367,84.82548880204558,7.062208737945184,656.69921875,11929,5000
1716,charged,e1004,5000,76.46671676635742,27.888904884601267,179.282765698008,14.216056062985444,638.96875,10495,5000
1717,ddbar,e1004,5000,42.548789978027344,42.803567874876634,116.81269221799448,8.45181672880426,566.0390625,10984,5000
1718,mixed,e1004,5000,77.40291023254395,24.93580607051687,200.51487350600655,14.951589636999415,632.23046875,10711,5000
1719,ssbar,e1004,5000,44.55503845214844,41.70297669295421,119.89551817400024,8.888647123998453,557.94140625,12505,5000
1720,taupair,e1004,5000,24.869030952453613,40.6220123393178,123.08597511700646,8.164887359002023,477.7734375,7189,5000
1721,uubar,e1004,5000,42.26854610443115,27.62939826840563,180.96666280704085,12.02326331695076,526.57421875,10965,5000
1722,ccbar,e1004,5000,57.414628982543945,22.85094537562346,218.8093279210152,15.603495076997206,633.859375,11998,5000
1723,charged,e1004,5000,76.74440002441406,17.069122530142113,292.92659837496467,19.83041634602705,684.34765625,10407,5000
1724,ddbar,e1004,5000,42.230353355407715,34.42467298416507,145.2446622310672,12.089431341039017,509.37890625,10964,5000
1725,mixed,e1004,5000,77.220290184021,43.99285312971282,113.65482446108945,8.740013998933136,709.48828125,10495,5000
1726,ssbar,e1004,5000,44.708855628967285,69.76368491631902,71.67052609100938,5.337398599134758,552.69921875,12605,5000
1727,taupair,e1004,5000,25.01718235015869,108.0048003585124,46.29423862090334,3.202933988068253,435.90234375,7300,5000
1728,uubar,e1004,5000,42.92757225036621,32.99922926849349,151.51869030995294,10.947584866080433,460.29296875,11126,5000
1729,ccbar,e1004,5000,57.486854553222656,29.795263644435895,167.81190660595894,13.43968985020183,602.2578125,12054,5000
1730,charged,e1004,5000,76.47784996032715,44.56888914563458,112.18587889103219,8.547181715955958,678.93359375,10512,5000
1731,ddbar,e1004,5000,42.26727867126465,34.662730869748415,144.2471459847875,11.673251604894176,509.8671875,11163,5000
1732,mixed,e1004,5000,77.21219730377197,39.78369264328981,125.67963574500754,10.540492600062862,644.70703125,10624,5000
1733,ssbar,e1004,5000,44.669867515563965,69.87886191715829,71.55239600106142,5.366665965877473,535.08984375,12616,5000
1734,taupair,e1004,5000,25.06779956817627,48.48738802837463,103.11959879286587,6.988771297968924,370.5703125,7212,5000
1735,uubar,e1004,5000,42.44605827331543,34.83007131980852,143.55411317106336,11.820817705942318,518.76953125,11083,5000
1736,ccbar,e1004,5000,57.5867805480957,59.04926315651573,84.67506168107502,6.712480542017147,627.94140625,12099,5000
1737,charged,e1004,5000,76.73839664459229,44.829002281673915,111.53493822109886,8.903032126137987,657.5859375,10659,5000
1738,ddbar,e1004,5000,42.46396350860596,28.260040031195178,176.92827025300357,11.889996093988884,520.2578125,11158,5000
1739,mixed,e1004,5000,77.15810489654541,12.15077051238397,411.4965380100002,27.014470739999524,614.3046875,10656,5000
1740,ssbar,e1004,5000,44.50350379943848,33.92958546520306,147.3640167259873,11.980051517006359,585.8515625,12565,5000
1741,taupair,e1004,5000,25.06954002380371,62.87271606554949,79.52575159608386,6.544158329954371,459.8515625,7359,5000
1742,uubar,e1004,5000,42.52668857574463,41.69918055536062,119.90643301399905,8.892504100000224,582.1796875,10910,5000
1743,ccbar,e1004,5000,57.400206565856934,32.88283199374667,152.05502983900078,12.053551945995423,634.671875,11895,5000
1744,charged,e1004,5000,76.28195571899414,21.727295122461868,230.12528581300285,17.25612885004375,666.9609375,10677,5000
1745,ddbar,e1004,5000,42.204057693481445,42.06801351262823,118.85514866298763,9.141770376998466,517.90625,10923,5000
1746,mixed,e1004,5000,76.8456039428711,14.671258251217123,340.8023984299507,23.042957549914718,633.62890625,10526,5000
1747,ssbar,e1004,5000,44.40285682678223,26.25212251541625,190.46079024900973,13.318105826008832,550.87890625,12506,5000
1748,taupair,e1004,5000,24.75639533996582,59.439810362584616,84.11870713415556,6.083432643907145,460.62109375,7169,5000
1749,uubar,e1004,5000,42.42599964141846,28.065114710958138,178.15711966599338,12.295482210000046,555.79296875,11106,5000
1750,ccbar,e1004,5000,57.5509090423584,22.547761156750504,221.75150629103882,16.810649646969978,643.359375,11991,5000
1751,charged,e1004,5000,76.6169376373291,43.73572773065117,114.32300911494531,8.706180163891986,617.875,10605,5000
1752,ddbar,e1004,5000,42.58201885223389,73.09957147534324,68.39985377597623,5.233675655908883,544.28125,11283,5000
1753,mixed,e1004,5000,77.04512882232666,24.64615261167832,202.87142089799454,15.329147789001581,604.546875,10569,5000
1754,ssbar,e1004,5000,44.59316349029541,39.41133653970708,126.86704991500301,9.312427030992694,553.4375,12725,5000
1755,taupair,e1004,5000,25.222732543945312,47.13454023390177,106.07932049804367,6.675240152981132,388.35546875,7344,5000
1756,uubar,e1004,5000,42.279714584350586,72.43690869077352,69.02558502799366,5.260143358987989,564.0234375,11166,5000
1757,ccbar,e1004,5000,57.5025577545166,58.015170655040066,86.18435391201638,6.955068697221577,627.2421875,12219,5000
1758,charged,e1004,5000,76.74289894104004,42.403232115787404,117.91553970100358,10.098487199982628,647.46484375,10644,5000
1759,ddbar,e1004,5000,42.32780933380127,41.51283517696439,120.44467641599476,9.18483295099577,531.93359375,11073,5000
1760,mixed,e1004,5000,77.13550186157227,42.85323385493954,116.6773088100017,8.831969714985462,659.265625,10408,5000
1761,ssbar,e1004,5000,44.556528091430664,68.06038531448748,73.46417415793985,5.817288443213329,562.3515625,12450,5000
1762,taupair,e1004,5000,25.050518035888672,47.95500925873161,104.26439442485571,7.123630594927818,349.796875,7344,5000
1763,uubar,e1004,5000,42.325947761535645,27.28465456058959,183.25319050299004,12.545135581982322,542.74609375,11076,5000
1764,ccbar,e1004,5000,57.51637268066406,58.91203883251149,84.87229603808373,6.840079725952819,634.40625,12122,5000
1765,charged,e1004,5000,76.76795196533203,24.81124212226306,201.52155121300893,14.65114130899019,674.33203125,10567,5000
1766,ddbar,e1004,5000,42.327589988708496,20.660049579033505,242.01297198599968,16.34790919200168,515.87109375,11247,5000
1767,mixed,e1004,5000,77.17245769500732,43.612603195673366,114.64575910699205,8.814369911007816,680.5390625,10393,5000
1768,ssbar,e1004,5000,44.53498554229736,37.28390312450808,134.1061310910154,10.32618459686637,576.33203125,12413,5000
1769,taupair,e1004,5000,24.716211318969727,30.152649160532093,165.8229090711102,10.548262672033161,473.80859375,7092,5000
1770,uubar,e1004,5000,42.301156997680664,40.866042082741274,122.35097271902487,9.31575343204895,552.203125,11189,5000
1771,ccbar,e1004,5000,57.53713321685791,37.0533086761404,134.940715920995,10.466562476940453,715.86328125,11968,5000
1772,charged,e1004,5000,76.66071319580078,23.023503682537235,217.16937912418507,19.607986774062738,632.1328125,10604,5000
1773,ddbar,e1004,5000,42.19692611694336,72.39116242689254,69.06920447712764,5.369539882987738,517.91796875,11085,5000
1774,mixed,e1004,5000,77.0950345993042,23.447484146810464,213.24249410699122,16.73092092992738,620.23046875,10617,5000
1775,ssbar,e1004,5000,44.65007972717285,40.71952712407895,122.79120984789915,9.903179913992062,535.77734375,12671,5000
1776,taupair,e1004,5000,24.98296070098877,52.55884136431391,95.13147303499863,7.378552480004146,450.12109375,7406,5000
1777,uubar,e1004,5000,42.74921798706055,35.37653111911209,141.33663877798244,10.421890394994989,566.85546875,11268,5000
1778,ccbar,e1004,5000,57.49865245819092,48.27772949145186,103.56742234295234,8.316007748013362,667.7578125,12008,5000
1779,charged,e1004,5000,76.52887630462646,28.56253986220353,175.05446028686129,13.384337570052594,586.15625,10578,5000
1780,ddbar,e1004,5000,42.19610404968262,34.15436509493331,146.39417205099016,12.2115549959708,542.4375,10943,5000
1781,mixed,e1004,5000,76.87593746185303,44.01031878504148,113.60972012998536,8.740545365959406,645.015625,10550,5000
1782,ssbar,e1004,5000,44.260857582092285,44.218061795580326,113.07596481987275,9.35115329013206,551.51953125,12490,5000
1783,taupair,e1004,5000,25.01033878326416,44.04746488103115,113.51391081199836,7.571525942001244,467.45703125,7120,5000
1784,uubar,e1004,5000,42.54557704925537,72.83814466779798,68.64535090513527,5.340554436901584,533.6953125,11085,5000
1785,ccbar,e1004,5000,57.458367347717285,22.075026720600164,226.50029208499473,16.6886414430046,614.359375,11985,5000
1786,charged,e1004,5000,76.82324504852295,17.10953999980869,292.2346246629604,19.848525398003403,655.6328125,10721,5000
1787,ddbar,e1004,5000,42.84189987182617,44.281892698312475,112.9129695079755,10.818837109021842,554.328125,11322,5000
1788,mixed,e1004,5000,77.05312252044678,41.4051117204073,120.75803668308072,9.770739613100886,658.62109375,10495,5000
1789,ssbar,e1004,5000,44.56570911407471,43.14096838367879,115.89911370398477,8.780312357004732,564.78125,12565,5000
1790,taupair,e1004,5000,24.955097198486328,58.19967896387989,85.91112681400045,5.804722644001231,493.94140625,7218,5000
1791,uubar,e1004,5000,42.3564567565918,42.012800489362064,119.01134753599763,9.021785849006847,540.70703125,11011,5000
1792,ccbar,e1004,5000,57.611942291259766,24.702963745802897,202.4048632970007,14.590056520999497,615.5625,12016,5000
1793,charged,e1004,5000,76.66023254394531,17.534184195106143,285.15726448200076,19.48217000600016,635.50390625,10496,5000
1794,ddbar,e1004,5000,42.54971694946289,28.332400452506093,176.47639875701861,12.270494620024692,538.62890625,11186,5000
1795,mixed,e1004,5000,77.1228723526001,12.649725683282929,395.2654883740033,24.929396983992774,634.24609375,10519,5000
1796,ssbar,e1004,5000,44.74912452697754,19.104770594836953,261.71473638899624,16.370910616999026,531.40625,12487,5000
1797,taupair,e1004,5000,25.059906005859375,34.67511198366295,144.19564102217555,9.619533685967326,475.19921875,7359,5000
1798,uubar,e1004,5000,42.36212730407715,29.76588361594524,167.977543166955,11.909005765977781,530.765625,11135,5000
1799,ccbar,e1004,5000,57.54111385345459,16.190300573373026,308.8268792380004,21.220952514999226,705.6875,11988,5000
1800,charged,e1004,5000,76.60922336578369,23.377587709135653,213.8800659080007,18.252829384000506,687.41015625,10613,5000
1801,ddbar,e1004,5000,42.47479820251465,68.42055188967024,73.07745789689943,5.864196020178497,532.98046875,11275,5000
1802,mixed,e1004,5000,77.14748287200928,21.80282161450822,229.32811580097768,16.166220072016586,751.3828125,10472,5000
1803,ssbar,e1004,5000,44.67054271697998,44.14022944748625,113.27535136509687,9.49097428494133,576.34375,12564,5000
1804,taupair,e1004,5000,25.013830184936523,65.392982398354,76.46080384499874,5.566364869999234,490.9140625,7354,5000
1805,uubar,e1004,5000,42.618279457092285,28.082346197371045,178.04780145001132,12.168417894979939,522.94921875,11095,5000
1806,ccbar,e1004,5000,57.369736671447754,28.99150397996817,172.46431932109408,19.023585769115016,586.48046875,11903,5000
1807,charged,e1004,5000,76.63157653808594,21.812998460066385,229.22112286183983,18.792126088170335,679.37890625,10589,5000
1808,ddbar,e1004,5000,42.824679374694824,69.8441219376924,71.58798566414043,6.104704894125462,526.8203125,11182,5000
1809,mixed,e1004,5000,77.13364791870117,21.48164849053506,232.7568111080036,25.0603297130001,641.859375,10657,5000
1810,ssbar,e1004,5000,44.52182960510254,27.05934762994908,184.779029723024,12.552899046917446,552.69140625,12596,5000
1811,taupair,e1004,5000,24.88474178314209,42.37955648589012,117.98141402599867,7.785104759968817,462.5078125,7270,5000
1812,uubar,e1004,5000,42.44257736206055,71.83432501719672,69.60460752993822,5.760892371181399,542.125,11022,5000
1813,ccbar,e1004,5000,57.42578315734863,35.93419896188866,139.14321577901137,10.780344130005687,634.99609375,11974,5000
1814,charged,e1004,5000,76.4944953918457,17.671624794794678,282.9394613149998,19.341240071000357,696.76953125,10626,5000
1815,ddbar,e1004,5000,42.51881408691406,73.56787590763598,67.96444695885293,5.196315750014037,506.37109375,11287,5000
1816,mixed,e1004,5000,77.09936141967773,27.776206518823038,180.01018233399373,14.448358639026992,660.71875,10546,5000
1817,ssbar,e1004,5000,44.39724922180176,64.42219744419559,77.6129998411052,6.435674116015434,557.79296875,12491,5000
1818,taupair,e1004,5000,24.741328239440918,60.40844293881936,82.7698870680033,6.116440103010973,454.16796875,7281,5000
1819,uubar,e1004,5000,42.84028148651123,28.9144838853794,172.92371601100058,12.065659834999678,565.08984375,11076,5000
1820,ccbar,e1004,5000,57.56983661651611,23.450003800677003,213.21958164696116,15.19778101099655,613.51953125,12066,5000
1821,charged,e1004,5000,76.47094058990479,25.108164344610618,199.13841296300234,14.812223711996921,643.921875,10594,5000
1822,ddbar,e1004,5000,42.255188941955566,28.371927635803324,176.23053548502503,11.734889170038514,599.12890625,11161,5000
1823,mixed,e1004,5000,77.23891735076904,16.75820573214973,298.3612971410039,19.267684410966467,691.2734375,10581,5000
1824,ssbar,e1004,5000,44.64959907531738,36.99169759679043,135.1654648159165,11.115435461048037,558.56640625,12535,5000
1825,taupair,e1004,5000,24.829514503479004,59.61928252412196,83.86548425799992,5.616338811989408,497.82421875,7257,5000
1826,uubar,e1004,5000,42.65976428985596,40.8157479978715,122.50173634599923,9.350818309001625,516.171875,10991,5000
1827,ccbar,e1004,5000,57.73581504821777,22.353973606238565,223.67387955600861,16.078344720997848,622.01171875,12109,5000
1828,charged,e1004,5000,76.82044219970703,25.882474293818365,193.18091242900118,17.079942429903895,635.66796875,10494,5000
1829,ddbar,e1004,5000,42.42828178405762,42.111286424738466,118.7330149349873,8.926699022995308,553.359375,11309,5000
1830,mixed,e1004,5000,76.89416217803955,43.93309544195162,113.80941747222096,8.753417996922508,643.5625,10586,5000
1831,ssbar,e1004,5000,44.63150882720947,71.29212258050502,70.13397580292076,5.247232318855822,556.39453125,12489,5000
1832,taupair,e1004,5000,25.024943351745605,58.11259356299212,86.03987007704563,5.834354472113773,465.46875,7486,5000
1833,uubar,e1004,5000,42.46894645690918,43.301934202531946,115.46828316291794,12.381765116006136,524.47265625,11133,5000
1834,ccbar,e1004,5000,57.62911796569824,30.506315656331186,163.90048724098597,12.167163047008216,727.73828125,11923,5000
1835,charged,e1004,5000,76.6629581451416,44.68852227051062,111.88555239606649,8.576054977951571,703.88671875,10513,5000
1836,ddbar,e1004,5000,42.11496925354004,74.4315619178677,67.17580380104482,5.130850114859641,517.09375,11042,5000
1837,mixed,e1004,5000,77.34136009216309,23.23556391896428,215.18737472599605,17.507092981017195,635.390625,10732,5000
1838,ssbar,e1004,5000,44.33486557006836,38.23266561425007,130.77822117996402,12.040435922099277,570.75390625,12591,5000
1839,taupair,e1004,5000,25.04291820526123,58.8897580330212,84.90440726885572,6.247810248984024,468.05859375,7251,5000
